season,date,home_team,away_team,home_goals,away_goals
Championnat D1 2015/2016,30.01.2016,Kedia,Garde Nationale,0,2
Championnat D1 2015/2016,30.01.2016,Ksar,Nouadhibou,0,2
Championnat D1 2015/2016,30.01.2016,Tevragh-Zeina,Tidjikja,0,0
Championnat D1 2015/2016,29.01.2016,Police,Toujounine,0,0
Championnat D1 2015/2016,29.01.2016,SNIM,ASAC Concorde,2,2
Championnat D1 2015/2016,17.01.2016,Garde Nationale,Tidjikja,0,1
Championnat D1 2015/2016,17.01.2016,Tevragh-Zeina,ASAC Concorde,1,1
Championnat D1 2015/2016,16.01.2016,Ittihad Assaba,Nouadhibou,0,1
Championnat D1 2015/2016,16.01.2016,Ksar,Kedia,2,0
Championnat D1 2015/2016,16.01.2016,Police,Nouakchott King's,3,0
Championnat D1 2015/2016,16.01.2016,SNIM,Toujounine,1,1
Championnat D1 2015/2016,10.01.2016,Armee,Police,1,2
Championnat D1 2015/2016,10.01.2016,ASAC Concorde,Tidjikja,4,2
Championnat D1 2015/2016,09.01.2016,Kedia,Ittihad Assaba,5,1
Championnat D1 2015/2016,09.01.2016,Ksar,Garde Nationale,2,1
Championnat D1 2015/2016,09.01.2016,Nouakchott King's,SNIM,1,0
Championnat D1 2015/2016,08.01.2016,Toujounine,Tevragh-Zeina,1,2
Championnat D1 2015/2016,03.01.2016,Garde Nationale,ASAC Concorde,2,1
Championnat D1 2015/2016,03.01.2016,Police,Nouadhibou,0,4
Championnat D1 2015/2016,02.01.2016,Ittihad Assaba,Ksar,1,2
Championnat D1 2015/2016,02.01.2016,SNIM,Armee,2,1
Championnat D1 2015/2016,02.01.2016,Tevragh-Zeina,Nouakchott King's,1,0
Championnat D1 2015/2016,02.01.2016,Toujounine,Tidjikja,1,1
Championnat D1 2015/2016,27.12.2015,Armee,Tevragh-Zeina,0,1
Championnat D1 2015/2016,27.12.2015,Toujounine,ASAC Concorde,1,2
Championnat D1 2015/2016,26.12.2015,Ittihad Assaba,Garde Nationale,0,2
Championnat D1 2015/2016,26.12.2015,Kedia,Police,2,1
Championnat D1 2015/2016,26.12.2015,Nouadhibou,SNIM,3,1
Championnat D1 2015/2016,26.12.2015,Tidjikja,Nouakchott King's,1,1
Championnat D1 2015/2016,20.12.2015,ASAC Concorde,Nouakchott King's,1,0
Championnat D1 2015/2016,20.12.2015,Garde Nationale,Toujounine,3,0
Championnat D1 2015/2016,19.12.2015,Police,Ksar,1,1
Championnat D1 2015/2016,19.12.2015,SNIM,Kedia,1,0
Championnat D1 2015/2016,19.12.2015,Tevragh-Zeina,Nouadhibou,3,1
Championnat D1 2015/2016,18.12.2015,Tidjikja,Armee,2,1
Championnat D1 2015/2016,13.12.2015,Ksar,SNIM,0,3
Championnat D1 2015/2016,13.12.2015,Nouakchott King's,Toujounine,2,1
Championnat D1 2015/2016,12.12.2015,Armee,ASAC Concorde,1,3
Championnat D1 2015/2016,12.12.2015,Ittihad Assaba,Police,0,2
Championnat D1 2015/2016,12.12.2015,Kedia,Tevragh-Zeina,0,2
Championnat D1 2015/2016,12.12.2015,Nouadhibou,Tidjikja,1,0
Championnat D1 2015/2016,06.12.2015,ASAC Concorde,Nouadhibou,0,0
Championnat D1 2015/2016,06.12.2015,Toujounine,Armee,5,1
Championnat D1 2015/2016,05.12.2015,Garde Nationale,Nouakchott King's,1,4
Championnat D1 2015/2016,05.12.2015,SNIM,Ittihad Assaba,1,0
Championnat D1 2015/2016,05.12.2015,Tevragh-Zeina,Ksar,3,0
Championnat D1 2015/2016,05.12.2015,Tidjikja,Kedia,4,0
Championnat D1 2015/2016,24.11.2015,Police,Garde Nationale,0,1
Championnat D1 2015/2016,23.11.2015,Armee,Nouakchott King's,0,0
Championnat D1 2015/2016,23.11.2015,Ittihad Assaba,Tevragh-Zeina,0,1
Championnat D1 2015/2016,23.11.2015,Kedia,ASAC Concorde,2,2
Championnat D1 2015/2016,23.11.2015,Nouadhibou,Toujounine,3,0
Championnat D1 2015/2016,22.11.2015,Ksar,Tidjikja,4,1
Championnat D1 2015/2016,07.11.2015,ASAC Concorde,Ksar,1,1
Championnat D1 2015/2016,07.11.2015,Nouakchott King's,Nouadhibou,0,3
Championnat D1 2015/2016,05.11.2015,Garde Nationale,Armee,2,1
Championnat D1 2015/2016,05.11.2015,SNIM,Police,1,1
Championnat D1 2015/2016,05.11.2015,Tidjikja,Ittihad Assaba,3,1
Championnat D1 2015/2016,05.11.2015,Toujounine,Kedia,2,0
Championnat D1 2015/2016,31.10.2015,SNIM,Garde Nationale,0,0
Championnat D1 2015/2016,30.10.2015,Ittihad Assaba,ASAC Concorde,0,1
Championnat D1 2015/2016,30.10.2015,Kedia,Nouakchott King's,1,2
Championnat D1 2015/2016,30.10.2015,Ksar,Toujounine,1,1
Championnat D1 2015/2016,30.10.2015,Nouadhibou,Armee,3,0
Championnat D1 2015/2016,30.10.2015,Police,Tevragh-Zeina,2,2
Championnat D1 2015/2016,03.10.2015,Armee,Kedia,1,0
Championnat D1 2015/2016,03.10.2015,Nouakchott King's,Ksar,1,2
Championnat D1 2015/2016,02.10.2015,Garde Nationale,Nouadhibou,0,3
Championnat D1 2015/2016,02.10.2015,Toujounine,Ittihad Assaba,2,3
Championnat D1 2015/2016,01.10.2015,Tevragh-Zeina,SNIM,4,1
Championnat D1 2015/2016,01.10.2015,Tidjikja,Police,1,0
Championnat D1 2015/2016,27.09.2015,Ksar,Armee,1,1
Championnat D1 2015/2016,27.09.2015,Tevragh-Zeina,Garde Nationale,2,1
Championnat D1 2015/2016,26.09.2015,Ittihad Assaba,Nouakchott King's,1,1
Championnat D1 2015/2016,26.09.2015,Kedia,Nouadhibou,0,2
Championnat D1 2015/2016,26.09.2015,Police,ASAC Concorde,0,1
Championnat D1 2015/2016,26.09.2015,SNIM,Tidjikja,1,0
Championnat D1 2015/2016,20.09.2015,ASAC Concorde,SNIM,0,0
Championnat D1 2015/2016,20.09.2015,Garde Nationale,Kedia,1,0
Championnat D1 2015/2016,20.09.2015,Toujounine,Police,0,2
Championnat D1 2015/2016,19.09.2015,Armee,Ittihad Assaba,3,0
Championnat D1 2015/2016,19.09.2015,Nouadhibou,Ksar,0,0
Championnat D1 2015/2016,19.09.2015,Tidjikja,Tevragh-Zeina,1,5
Championnat D1 2016/2017,25.05.2017,Deuz,Garde Nationale,1,2
Championnat D1 2016/2017,25.05.2017,Kedia,Toujounine,1,0
Championnat D1 2016/2017,25.05.2017,Ksar,Armee,2,1
Championnat D1 2016/2017,25.05.2017,Nouadhibou,Riadh,1,1
Championnat D1 2016/2017,25.05.2017,Nouakchott King's,Tidjikja,0,0
Championnat D1 2016/2017,25.05.2017,Police,ASAC Concorde,0,3
Championnat D1 2016/2017,25.05.2017,SNIM,Tevragh-Zeina,1,3
Championnat D1 2016/2017,20.05.2017,Riadh,Ksar,1,2
Championnat D1 2016/2017,20.05.2017,ASAC Concorde,Nouadhibou,2,1
Championnat D1 2016/2017,20.05.2017,Deuz,Kedia,3,1
Championnat D1 2016/2017,20.05.2017,Garde Nationale,Tevragh-Zeina,0,1
Championnat D1 2016/2017,19.05.2017,Armee,Nouakchott King's,0,3
Championnat D1 2016/2017,19.05.2017,Tidjikja,SNIM,3,0
Championnat D1 2016/2017,19.05.2017,Toujounine,Police,1,2
Championnat D1 2016/2017,06.05.2017,Ksar,ASAC Concorde,0,1
Championnat D1 2016/2017,06.05.2017,Nouakchott King's,Riadh,0,1
Championnat D1 2016/2017,06.05.2017,SNIM,Armee,2,1
Championnat D1 2016/2017,05.05.2017,Kedia,Garde Nationale,0,1
Championnat D1 2016/2017,05.05.2017,Nouadhibou,Toujounine,2,1
Championnat D1 2016/2017,05.05.2017,Police,Deuz,1,0
Championnat D1 2016/2017,05.05.2017,Tevragh-Zeina,Tidjikja,0,0
Championnat D1 2016/2017,28.04.2017,Riadh,SNIM,1,3
Championnat D1 2016/2017,28.04.2017,ASAC Concorde,Nouakchott King's,1,1
Championnat D1 2016/2017,28.04.2017,Deuz,Nouadhibou,2,0
Championnat D1 2016/2017,28.04.2017,Kedia,Police,0,0
Championnat D1 2016/2017,28.04.2017,Toujounine,Ksar,3,1
Championnat D1 2016/2017,27.04.2017,Armee,Tevragh-Zeina,0,4
Championnat D1 2016/2017,27.04.2017,Garde Nationale,Tidjikja,1,1
Championnat D1 2016/2017,24.04.2017,Ksar,Deuz,0,0
Championnat D1 2016/2017,24.04.2017,Nouadhibou,Kedia,1,1
Championnat D1 2016/2017,23.04.2017,Nouakchott King's,Toujounine,4,0
Championnat D1 2016/2017,23.04.2017,Police,Garde Nationale,1,1
Championnat D1 2016/2017,23.04.2017,SNIM,ASAC Concorde,1,3
Championnat D1 2016/2017,23.04.2017,Tevragh-Zeina,Riadh,5,0
Championnat D1 2016/2017,23.04.2017,Tidjikja,Armee,5,0
Championnat D1 2016/2017,19.04.2017,Kedia,Ksar,1,2
Championnat D1 2016/2017,18.04.2017,Riadh,Tidjikja,1,2
Championnat D1 2016/2017,18.04.2017,ASAC Concorde,Tevragh-Zeina,1,0
Championnat D1 2016/2017,18.04.2017,Deuz,Nouakchott King's,1,0
Championnat D1 2016/2017,18.04.2017,Police,Nouadhibou,0,5
Championnat D1 2016/2017,17.04.2017,Garde Nationale,Armee,1,1
Championnat D1 2016/2017,17.04.2017,Toujounine,SNIM,0,0
Championnat D1 2016/2017,09.04.2017,Armee,Riadh,1,0
Championnat D1 2016/2017,08.04.2017,Ksar,Police,0,1
Championnat D1 2016/2017,08.04.2017,Nouakchott King's,Kedia,1,0
Championnat D1 2016/2017,08.04.2017,SNIM,Deuz,1,2
Championnat D1 2016/2017,07.04.2017,Nouadhibou,Garde Nationale,1,1
Championnat D1 2016/2017,07.04.2017,Tevragh-Zeina,Toujounine,4,0
Championnat D1 2016/2017,07.04.2017,Tidjikja,ASAC Concorde,1,2
Championnat D1 2016/2017,19.03.2017,Deuz,Tevragh-Zeina,2,1
Championnat D1 2016/2017,19.03.2017,Toujounine,Tidjikja,0,2
Championnat D1 2016/2017,18.03.2017,ASAC Concorde,Armee,5,1
Championnat D1 2016/2017,18.03.2017,Kedia,SNIM,1,0
Championnat D1 2016/2017,18.03.2017,Nouadhibou,Ksar,2,1
Championnat D1 2016/2017,18.03.2017,Police,Nouakchott King's,2,0
Championnat D1 2016/2017,17.03.2017,Garde Nationale,Riadh,1,0
Championnat D1 2016/2017,10.03.2017,Tevragh-Zeina,Kedia,2,0
Championnat D1 2016/2017,27.02.2017,Armee,Toujounine,0,2
Championnat D1 2016/2017,26.02.2017,Riadh,ASAC Concorde,2,3
Championnat D1 2016/2017,26.02.2017,Ksar,Garde Nationale,0,1
Championnat D1 2016/2017,25.02.2017,Nouakchott King's,Nouadhibou,0,2
Championnat D1 2016/2017,25.02.2017,SNIM,Police,1,2
Championnat D1 2016/2017,24.02.2017,Tidjikja,Deuz,2,1
Championnat D1 2016/2017,19.02.2017,Garde Nationale,ASAC Concorde,1,4
Championnat D1 2016/2017,19.02.2017,Toujounine,Riadh,2,3
Championnat D1 2016/2017,18.02.2017,Deuz,Armee,1,0
Championnat D1 2016/2017,18.02.2017,Kedia,Tidjikja,1,0
Championnat D1 2016/2017,18.02.2017,Ksar,Nouakchott King's,0,0
Championnat D1 2016/2017,18.02.2017,Nouadhibou,SNIM,0,0
Championnat D1 2016/2017,17.02.2017,Police,Tevragh-Zeina,0,2
Championnat D1 2016/2017,05.02.2017,Armee,Kedia,0,2
Championnat D1 2016/2017,05.02.2017,Nouakchott King's,Garde Nationale,0,0
Championnat D1 2016/2017,04.02.2017,SNIM,Ksar,6,1
Championnat D1 2016/2017,04.02.2017,Tevragh-Zeina,Nouadhibou,0,2
Championnat D1 2016/2017,04.02.2017,Tidjikja,Police,0,0
Championnat D1 2016/2017,03.02.2017,Riadh,Deuz,1,0
Championnat D1 2016/2017,03.02.2017,ASAC Concorde,Toujounine,1,0
Championnat D1 2016/2017,29.01.2017,Deuz,ASAC Concorde,4,3
Championnat D1 2016/2017,29.01.2017,Kedia,Riadh,4,3
Championnat D1 2016/2017,29.01.2017,Nouakchott King's,SNIM,1,1
Championnat D1 2016/2017,28.01.2017,Garde Nationale,Toujounine,3,1
Championnat D1 2016/2017,28.01.2017,Ksar,Tevragh-Zeina,2,1
Championnat D1 2016/2017,28.01.2017,Nouadhibou,Tidjikja,0,1
Championnat D1 2016/2017,27.01.2017,Police,Armee,0,0
Championnat D1 2016/2017,22.01.2017,ASAC Concorde,Kedia,1,0
Championnat D1 2016/2017,22.01.2017,Tidjikja,Ksar,3,1
Championnat D1 2016/2017,21.01.2017,Armee,Nouadhibou,0,4
Championnat D1 2016/2017,21.01.2017,SNIM,Garde Nationale,0,3
Championnat D1 2016/2017,21.01.2017,Tevragh-Zeina,Nouakchott King's,0,0
Championnat D1 2016/2017,20.01.2017,Riadh,Police,1,1
Championnat D1 2016/2017,20.01.2017,Toujounine,Deuz,1,2
Championnat D1 2016/2017,01.01.2017,Riadh,Nouadhibou,3,5
Championnat D1 2016/2017,01.01.2017,ASAC Concorde,Police,3,1
Championnat D1 2016/2017,01.01.2017,Garde Nationale,Deuz,1,2
Championnat D1 2016/2017,31.12.2016,Tidjikja,Nouakchott King's,0,0
Championnat D1 2016/2017,31.12.2016,Toujounine,Kedia,0,2
Championnat D1 2016/2017,30.12.2016,Armee,Ksar,2,1
Championnat D1 2016/2017,30.12.2016,Tevragh-Zeina,SNIM,2,0
Championnat D1 2016/2017,25.12.2016,Ksar,Riadh,3,0
Championnat D1 2016/2017,25.12.2016,Police,Toujounine,1,2
Championnat D1 2016/2017,25.12.2016,SNIM,Tidjikja,1,2
Championnat D1 2016/2017,24.12.2016,Kedia,Deuz,0,2
Championnat D1 2016/2017,24.12.2016,Nouadhibou,ASAC Concorde,0,0
Championnat D1 2016/2017,24.12.2016,Nouakchott King's,Armee,0,1
Championnat D1 2016/2017,24.12.2016,Tevragh-Zeina,Garde Nationale,4,0
Championnat D1 2016/2017,18.12.2016,Riadh,Nouakchott King's,1,1
Championnat D1 2016/2017,18.12.2016,Ksar,ASAC Concorde,4,1
Championnat D1 2016/2017,18.12.2016,Toujounine,Nouadhibou,0,3
Championnat D1 2016/2017,17.12.2016,Garde Nationale,Kedia,3,3
Championnat D1 2016/2017,17.12.2016,Tidjikja,Tevragh-Zeina,0,1
Championnat D1 2016/2017,16.12.2016,Armee,SNIM,1,1
Championnat D1 2016/2017,16.12.2016,Deuz,Police,1,0
Championnat D1 2016/2017,11.12.2016,Ksar,Toujounine,3,1
Championnat D1 2016/2017,11.12.2016,Nouadhibou,Deuz,0,1
Championnat D1 2016/2017,11.12.2016,Police,Kedia,4,1
Championnat D1 2016/2017,10.12.2016,Nouakchott King's,ASAC Concorde,2,1
Championnat D1 2016/2017,10.12.2016,SNIM,Riadh,5,1
Championnat D1 2016/2017,10.12.2016,Tidjikja,Garde Nationale,3,0
Championnat D1 2016/2017,09.12.2016,Tevragh-Zeina,Armee,6,1
Championnat D1 2016/2017,04.12.2016,ASAC Concorde,SNIM,1,1
Championnat D1 2016/2017,04.12.2016,Garde Nationale,Police,0,0
Championnat D1 2016/2017,03.12.2016,Riadh,Tevragh-Zeina,0,1
Championnat D1 2016/2017,03.12.2016,Kedia,Nouadhibou,2,2
Championnat D1 2016/2017,03.12.2016,Toujounine,Nouakchott King's,1,0
Championnat D1 2016/2017,02.12.2016,Armee,Tidjikja,0,2
Championnat D1 2016/2017,02.12.2016,Deuz,Ksar,0,0
Championnat D1 2016/2017,25.11.2016,Ksar,Kedia,1,0
Championnat D1 2016/2017,25.11.2016,Tevragh-Zeina,ASAC Concorde,1,1
Championnat D1 2016/2017,24.11.2016,Tidjikja,Riadh,2,3
Championnat D1 2016/2017,23.11.2016,Armee,Garde Nationale,0,1
Championnat D1 2016/2017,23.11.2016,Nouadhibou,Police,0,0
Championnat D1 2016/2017,23.11.2016,Nouakchott King's,Deuz,1,3
Championnat D1 2016/2017,23.11.2016,SNIM,Toujounine,3,2
Championnat D1 2016/2017,20.11.2016,ASAC Concorde,Tidjikja,1,1
Championnat D1 2016/2017,20.11.2016,Police,Ksar,2,1
Championnat D1 2016/2017,19.11.2016,Garde Nationale,Nouadhibou,1,0
Championnat D1 2016/2017,19.11.2016,Toujounine,Tevragh-Zeina,0,3
Championnat D1 2016/2017,18.11.2016,Riadh,Armee,2,1
Championnat D1 2016/2017,18.11.2016,Deuz,SNIM,1,1
Championnat D1 2016/2017,18.11.2016,Kedia,Nouakchott King's,0,0
Championnat D1 2016/2017,06.11.2016,Riadh,Garde Nationale,3,1
Championnat D1 2016/2017,06.11.2016,Ksar,Nouadhibou,3,2
Championnat D1 2016/2017,05.11.2016,Armee,ASAC Concorde,2,7
Championnat D1 2016/2017,05.11.2016,SNIM,Kedia,3,2
Championnat D1 2016/2017,05.11.2016,Tidjikja,Toujounine,0,1
Championnat D1 2016/2017,04.11.2016,Nouakchott King's,Police,0,1
Championnat D1 2016/2017,04.11.2016,Tevragh-Zeina,Deuz,1,0
Championnat D1 2016/2017,30.10.2016,ASAC Concorde,Riadh,4,0
Championnat D1 2016/2017,30.10.2016,Garde Nationale,Ksar,1,1
Championnat D1 2016/2017,29.10.2016,Kedia,Tevragh-Zeina,0,1
Championnat D1 2016/2017,29.10.2016,Nouadhibou,Nouakchott King's,5,0
Championnat D1 2016/2017,29.10.2016,Police,SNIM,1,1
Championnat D1 2016/2017,29.10.2016,Toujounine,Armee,2,0
Championnat D1 2016/2017,28.10.2016,Deuz,Tidjikja,0,0
Championnat D1 2016/2017,23.10.2016,Riadh,Toujounine,1,2
Championnat D1 2016/2017,23.10.2016,Armee,Deuz,1,1
Championnat D1 2016/2017,22.10.2016,ASAC Concorde,Garde Nationale,1,0
Championnat D1 2016/2017,22.10.2016,SNIM,Nouadhibou,1,3
Championnat D1 2016/2017,22.10.2016,Tidjikja,Kedia,1,0
Championnat D1 2016/2017,21.10.2016,Nouakchott King's,Ksar,0,2
Championnat D1 2016/2017,21.10.2016,Tevragh-Zeina,Police,3,0
Championnat D1 2016/2017,16.10.2016,Ksar,SNIM,2,1
Championnat D1 2016/2017,16.10.2016,Toujounine,ASAC Concorde,1,2
Championnat D1 2016/2017,15.10.2016,Garde Nationale,Nouakchott King's,0,0
Championnat D1 2016/2017,15.10.2016,Kedia,Armee,2,0
Championnat D1 2016/2017,15.10.2016,Nouadhibou,Tevragh-Zeina,0,0
Championnat D1 2016/2017,15.10.2016,Police,Tidjikja,0,0
Championnat D1 2016/2017,14.10.2016,Deuz,Riadh,2,1
Championnat D1 2016/2017,02.10.2016,Riadh,Kedia,1,1
Championnat D1 2016/2017,02.10.2016,ASAC Concorde,Deuz,1,2
Championnat D1 2016/2017,02.10.2016,Tidjikja,Nouadhibou,1,0
Championnat D1 2016/2017,01.10.2016,SNIM,Nouakchott King's,0,0
Championnat D1 2016/2017,01.10.2016,Tevragh-Zeina,Ksar,2,1
Championnat D1 2016/2017,01.10.2016,Toujounine,Garde Nationale,1,3
Championnat D1 2016/2017,30.09.2016,Armee,Police,0,0
Championnat D1 2016/2017,25.09.2016,Garde Nationale,SNIM,0,0
Championnat D1 2016/2017,25.09.2016,Ksar,Tidjikja,1,1
Championnat D1 2016/2017,25.09.2016,Police,Riadh,1,2
Championnat D1 2016/2017,24.09.2016,Deuz,Toujounine,0,0
Championnat D1 2016/2017,24.09.2016,Kedia,ASAC Concorde,0,1
Championnat D1 2016/2017,24.09.2016,Nouadhibou,Armee,5,2
Championnat D1 2016/2017,24.09.2016,Nouakchott King's,Tevragh-Zeina,3,0
Super D1 2017/2018,10.06.2018,ASAC Concorde,Teissir dAtar,2,1
Super D1 2017/2018,02.06.2018,ASAC Concorde,Police,0,1
Super D1 2017/2018,24.05.2018,Tidjikja,Nouadhibou,0,0
Super D1 2017/2018,15.05.2018,Deuz,Tidjikja,4,0
Super D1 2017/2018,15.05.2018,Garde Nationale,Kaedi,0,1
Super D1 2017/2018,15.05.2018,Ksar,Kedia,1,1
Super D1 2017/2018,15.05.2018,Nouadhibou,Tevragh-Zeina,3,0
Super D1 2017/2018,15.05.2018,SNIM,Riadh,2,0
Super D1 2017/2018,14.05.2018,Police,Nouakchott King's,1,1
Super D1 2017/2018,10.05.2018,Riadh,Ksar,0,2
Super D1 2017/2018,10.05.2018,Garde Nationale,SNIM,1,2
Super D1 2017/2018,10.05.2018,Kaedi,Nouakchott King's,1,0
Super D1 2017/2018,10.05.2018,Kedia,Deuz,3,0
Super D1 2017/2018,10.05.2018,Teissir dAtar,Tevragh-Zeina,0,1
Super D1 2017/2018,06.05.2018,Deuz,Riadh,2,2
Super D1 2017/2018,06.05.2018,Ksar,Garde Nationale,1,4
Super D1 2017/2018,06.05.2018,Nouakchott King's,ASAC Concorde,2,2
Super D1 2017/2018,06.05.2018,Police,Tevragh-Zeina,2,5
Super D1 2017/2018,06.05.2018,SNIM,Kaedi,1,0
Super D1 2017/2018,06.05.2018,Teissir dAtar,Tidjikja,1,4
Super D1 2017/2018,05.05.2018,Nouadhibou,Kedia,2,2
Super D1 2017/2018,02.05.2018,Garde Nationale,Deuz,1,0
Super D1 2017/2018,02.05.2018,Tidjikja,Police,5,1
Super D1 2017/2018,01.05.2018,Kaedi,ASAC Concorde,0,1
Super D1 2017/2018,01.05.2018,SNIM,Ksar,1,0
Super D1 2017/2018,30.04.2018,Riadh,Nouadhibou,1,1
Super D1 2017/2018,30.04.2018,Kedia,Teissir dAtar,5,2
Super D1 2017/2018,30.04.2018,Tevragh-Zeina,Nouakchott King's,1,1
Super D1 2017/2018,26.04.2018,ASAC Concorde,Tevragh-Zeina,0,1
Super D1 2017/2018,26.04.2018,Ksar,Kaedi,0,1
Super D1 2017/2018,25.04.2018,Deuz,SNIM,1,0
Super D1 2017/2018,25.04.2018,Nouadhibou,Garde Nationale,1,0
Super D1 2017/2018,25.04.2018,Teissir dAtar,Riadh,1,2
Super D1 2017/2018,24.04.2018,Nouakchott King's,Tidjikja,0,2
Super D1 2017/2018,24.04.2018,Police,Kedia,0,3
Super D1 2017/2018,16.04.2018,Riadh,Police,0,1
Super D1 2017/2018,16.04.2018,Kaedi,Tevragh-Zeina,0,0
Super D1 2017/2018,15.04.2018,Ksar,Deuz,1,3
Super D1 2017/2018,15.04.2018,SNIM,Nouadhibou,0,1
Super D1 2017/2018,14.04.2018,Kedia,Nouakchott King's,1,1
Super D1 2017/2018,14.04.2018,Teissir dAtar,Garde Nationale,2,0
Super D1 2017/2018,14.04.2018,Tidjikja,ASAC Concorde,1,0
Super D1 2017/2018,08.04.2018,ASAC Concorde,Kedia,1,2
Super D1 2017/2018,08.04.2018,Deuz,Kaedi,1,0
Super D1 2017/2018,07.04.2018,Nouadhibou,Ksar,3,2
Super D1 2017/2018,07.04.2018,Police,Garde Nationale,1,1
Super D1 2017/2018,07.04.2018,Teissir dAtar,SNIM,0,0
Super D1 2017/2018,07.04.2018,Tevragh-Zeina,Tidjikja,2,1
Super D1 2017/2018,06.04.2018,Nouakchott King's,Riadh,0,0
Super D1 2017/2018,02.04.2018,Teissir dAtar,Nouadhibou,0,1
Super D1 2017/2018,28.03.2018,Deuz,Nouadhibou,0,3
Super D1 2017/2018,26.03.2018,Teissir dAtar,Nouakchott King's,1,1
Super D1 2017/2018,24.03.2018,Kaedi,Tidjikja,1,1
Super D1 2017/2018,21.03.2018,Riadh,ASAC Concorde,2,3
Super D1 2017/2018,21.03.2018,Garde Nationale,Nouakchott King's,1,1
Super D1 2017/2018,18.03.2018,SNIM,Police,0,1
Super D1 2017/2018,17.03.2018,Kedia,Tevragh-Zeina,0,0
Super D1 2017/2018,17.03.2018,Teissir dAtar,Ksar,1,1
Super D1 2017/2018,12.03.2018,Nouadhibou,Kaedi,4,1
Super D1 2017/2018,11.03.2018,Police,Ksar,1,0
Super D1 2017/2018,10.03.2018,Nouakchott King's,SNIM,2,1
Super D1 2017/2018,10.03.2018,Teissir dAtar,Deuz,1,2
Super D1 2017/2018,10.03.2018,Tevragh-Zeina,Riadh,0,1
Super D1 2017/2018,09.03.2018,ASAC Concorde,Garde Nationale,3,2
Super D1 2017/2018,09.03.2018,Tidjikja,Kedia,0,3
Super D1 2017/2018,04.03.2018,Deuz,Police,2,1
Super D1 2017/2018,04.03.2018,Ksar,Nouakchott King's,0,1
Super D1 2017/2018,04.03.2018,SNIM,ASAC Concorde,3,0
Super D1 2017/2018,03.03.2018,Riadh,Tidjikja,1,1
Super D1 2017/2018,03.03.2018,Garde Nationale,Tevragh-Zeina,1,1
Super D1 2017/2018,03.03.2018,Kaedi,Kedia,1,0
Super D1 2017/2018,26.02.2018,ASAC Concorde,Ksar,3,0
Super D1 2017/2018,26.02.2018,Teissir dAtar,Kaedi,0,1
Super D1 2017/2018,25.02.2018,Nouakchott King's,Deuz,2,0
Super D1 2017/2018,25.02.2018,Police,Nouadhibou,0,4
Super D1 2017/2018,24.02.2018,Kedia,Riadh,1,0
Super D1 2017/2018,24.02.2018,Tevragh-Zeina,SNIM,3,0
Super D1 2017/2018,24.02.2018,Tidjikja,Garde Nationale,2,0
Super D1 2017/2018,16.02.2018,Nouadhibou,Nouakchott King's,1,0
Super D1 2017/2018,14.02.2018,Deuz,ASAC Concorde,2,3
Super D1 2017/2018,12.02.2018,Teissir dAtar,Police,0,1
Super D1 2017/2018,11.02.2018,Garde Nationale,Kedia,0,0
Super D1 2017/2018,11.02.2018,Ksar,Tevragh-Zeina,2,4
Super D1 2017/2018,10.02.2018,Kaedi,Riadh,1,1
Super D1 2017/2018,10.02.2018,SNIM,Tidjikja,2,0
Super D1 2017/2018,04.02.2018,Riadh,Garde Nationale,3,0
Super D1 2017/2018,04.02.2018,Tevragh-Zeina,Deuz,1,0
Super D1 2017/2018,03.02.2018,Kedia,SNIM,0,0
Super D1 2017/2018,03.02.2018,Police,Kaedi,2,1
Super D1 2017/2018,03.02.2018,Tidjikja,Ksar,3,4
Super D1 2017/2018,02.02.2018,ASAC Concorde,Nouadhibou,0,0
Super D1 2017/2018,25.12.2017,Tevragh-Zeina,Nouadhibou,1,1
Super D1 2017/2018,25.12.2017,Tidjikja,Deuz,2,0
Super D1 2017/2018,24.12.2017,ASAC Concorde,Teissir dAtar,4,0
Super D1 2017/2018,24.12.2017,Kedia,Ksar,0,2
Super D1 2017/2018,23.12.2017,Riadh,SNIM,0,3
Super D1 2017/2018,23.12.2017,Kaedi,Garde Nationale,0,4
Super D1 2017/2018,23.12.2017,Nouakchott King's,Police,2,1
Super D1 2017/2018,19.12.2017,Nouadhibou,Tidjikja,0,1
Super D1 2017/2018,19.12.2017,Police,ASAC Concorde,2,3
Super D1 2017/2018,19.12.2017,Teissir dAtar,Tevragh-Zeina,2,8
Super D1 2017/2018,18.12.2017,Ksar,Riadh,0,1
Super D1 2017/2018,17.12.2017,Deuz,Kedia,2,3
Super D1 2017/2018,17.12.2017,Nouakchott King's,Kaedi,5,1
Super D1 2017/2018,16.12.2017,SNIM,Garde Nationale,0,0
Super D1 2017/2018,09.12.2017,Riadh,Deuz,0,0
Super D1 2017/2018,09.12.2017,Tevragh-Zeina,Police,4,0
Super D1 2017/2018,08.12.2017,ASAC Concorde,Nouakchott King's,1,0
Super D1 2017/2018,08.12.2017,Kaedi,SNIM,2,1
Super D1 2017/2018,08.12.2017,Kedia,Nouadhibou,0,2
Super D1 2017/2018,08.12.2017,Tidjikja,Teissir dAtar,3,0
Super D1 2017/2018,07.12.2017,Garde Nationale,Ksar,3,0
Super D1 2017/2018,04.12.2017,Nouakchott King's,Tevragh-Zeina,2,2
Super D1 2017/2018,04.12.2017,Police,Tidjikja,0,1
Super D1 2017/2018,03.12.2017,ASAC Concorde,Kaedi,2,1
Super D1 2017/2018,03.12.2017,Deuz,Garde Nationale,1,1
